label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17
2.0,-0.9148653,0.38936287,0.5395846,0.41527146,0.21879447,-0.5718219,0.6402975,0.6009077,-0.0049279574,0.4824249,0.8817621,-0.73797536,0.48443723,-0.64818585,-0.41468495,0.59593946,0.017980814,0.42097843,0.73951685,0.6137729,0.60079396,0.6364054,0.57336277,0.5593517,0.554249,0.7000839,0.64777935,0.39414144,0.5492422,0.56033975,0.44152015,0.6669906,0.54094034,0.77674115
2.0,-0.918331,0.39136434,0.54478824,0.4178297,0.2225225,-0.5746706,0.6424991,0.60310036,-0.0075866003,0.485752,0.88609415,-0.73926973,0.4878832,-0.65169173,-0.41385138,0.59923023,0.019981593,0.42007637,0.7381766,0.6128048,0.59764874,0.63559324,0.5724628,0.55846107,0.5524924,0.695602,0.6483175,0.3919385,0.5474517,0.5592905,0.43770856,0.6654088,0.5391863,0.7756919
6.0,-0.9201467,0.39252526,0.5477238,0.41947016,0.22475877,-0.57624096,0.6436612,0.6042175,-0.009081384,0.48758596,0.88854134,-0.73984665,0.48986024,-0.65365607,-0.41327456,0.60113347,0.021181524,0.4196269,0.7374848,0.6123126,0.5958849,0.63523567,0.5719979,0.55799204,0.55160743,0.6930824,0.6487448,0.39073482,0.5465076,0.5588114,0.4355821,0.66458356,0.5381739,0.7751807
6.0,-0.92134315,0.3933357,0.5498492,0.42068568,0.22653946,-0.57729274,0.64441776,0.60495126,-0.01026305,0.48887944,0.89022404,-0.74023145,0.4913209,-0.65513325,-0.41265255,0.6023946,0.022096097,0.41943023,0.7370139,0.6119889,0.59459823,0.6350256,0.57178825,0.5577304,0.55103165,0.691114,0.6491693,0.3899126,0.5459476,0.55857456,0.43405184,0.66401815,0.53749174,0.77481335
7.0,-0.92164344,0.3936413,0.5509596,0.4214997,0.2275733,-0.577547,0.64451,0.60523885,-0.010929558,0.4893577,0.8907824,-0.7402437,0.49190807,-0.655756,-0.41206995,0.6031954,0.022655666,0.41947183,0.7369141,0.6119488,0.59398985,0.6352427,0.57195497,0.55769086,0.551024,0.68983173,0.64965475,0.3896591,0.54575425,0.5588493,0.43339568,0.6638461,0.5370902,0.7746454
4.0,-0.90208364,0.38215268,0.52182776,0.40637022,0.20675603,-0.56130123,0.6319618,0.5932288,0.0032699555,0.470442,0.86617947,-0.73350984,0.47276044,-0.63615316,-0.41565236,0.5840416,0.01136975,0.42493108,0.74450076,0.61734146,0.6117019,0.6394327,0.5772537,0.56289214,0.5606538,0.7141834,0.64669526,0.40209237,0.55585736,0.5645154,0.45479625,0.67250925,0.54728484,0.78008306
5.0,-0.918592,0.39174712,0.5461173,0.41896337,0.22382957,-0.57493156,0.6425608,0.6033412,-0.008333903,0.48630577,0.8867439,-0.7391399,0.48856175,-0.6523909,-0.4131617,0.60025525,0.020695552,0.42014614,0.73809075,0.6128031,0.5969287,0.6359631,0.572694,0.55843383,0.55257744,0.6940909,0.64897376,0.3916698,0.5472673,0.5597265,0.43695402,0.6652532,0.53867483,0.7755655
3.0,-0.9209231,0.3929379,0.5486367,0.4198294,0.22537294,-0.5768936,0.6442052,0.60465986,-0.0095429085,0.48827028,0.8894699,-0.7401847,0.4905672,-0.65435874,-0.4132312,0.60162866,0.021492526,0.4194011,0.7371766,0.612074,0.59529835,0.6349178,0.57169944,0.5577895,0.551144,0.6924119,0.64870805,0.39025792,0.5461428,0.558416,0.4348372,0.66424346,0.5378931,0.77497673
2.0,-0.91689587,0.3908863,0.5438808,0.41780943,0.22256774,-0.57366747,0.641512,0.6021564,-0.007357653,0.48485565,0.88483924,-0.7384817,0.4872635,-0.6510556,-0.41315877,0.59844714,0.019917607,0.4208097,0.73869467,0.61326456,0.59824187,0.6362606,0.5732566,0.55896443,0.553362,0.6958789,0.648923,0.3926441,0.54832774,0.56026465,0.4385328,0.66594744,0.5396,0.77606994
5.0,-0.9216251,0.39353633,0.5505532,0.42114773,0.22709814,-0.5775032,0.64454013,0.60520226,-0.010654382,0.48921043,0.890623,-0.74029905,0.49168068,-0.65551275,-0.41238484,0.6029391,0.022414327,0.419386,0.73692113,0.6119334,0.5942125,0.635112,0.57182395,0.55766416,0.5509681,0.69035375,0.64939415,0.3897203,0.5457525,0.558664,0.43362486,0.66387886,0.5372218,0.77468103
3.0,-0.91766304,0.3911838,0.54439974,0.41786006,0.22266006,-0.5742503,0.642062,0.6026107,-0.007519288,0.48537827,0.8855826,-0.7388826,0.48768836,-0.6514798,-0.41347253,0.5988039,0.019989252,0.42045775,0.7384058,0.6130141,0.5978862,0.6358676,0.5728302,0.5587115,0.5528762,0.69571674,0.648631,0.39224038,0.54790986,0.5597267,0.43803853,0.66565305,0.53939945,0.7758909
1.0,-0.9189356,0.39197034,0.5465525,0.41906506,0.22427219,-0.575292,0.6428326,0.60346323,-0.008634791,0.48666424,0.8872406,-0.7393062,0.48903793,-0.65285754,-0.41300434,0.60026324,0.020869091,0.4201459,0.7379273,0.6126798,0.5966151,0.6357067,0.5725787,0.5583874,0.55230343,0.69375443,0.6489903,0.39141524,0.54721403,0.5594898,0.43653467,0.6650712,0.53863585,0.7754837
3.0,-0.912035,0.38804203,0.5368629,0.41442043,0.21753001,-0.5695128,0.63832086,0.59925836,-0.003831353,0.4802224,0.87867004,-0.73670465,0.48238474,-0.6461476,-0.41412243,0.5941444,0.017253876,0.42208737,0.7405873,0.6146525,0.6025568,0.6376245,0.5746825,0.56023395,0.55592656,0.70163745,0.648339,0.39576498,0.55075246,0.56195706,0.44383004,0.6681305,0.5419165,0.7774244
4.0,-0.92231625,0.3938474,0.55117774,0.42132315,0.22736135,-0.5780475,0.64502597,0.6056175,-0.010904938,0.48973364,0.89136106,-0.7406276,0.4921565,-0.65597355,-0.41253915,0.60334975,0.022570595,0.41910324,0.736662,0.6117165,0.59381187,0.6348006,0.5714804,0.55744857,0.5505455,0.6900163,0.6492284,0.3893311,0.54537404,0.5582368,0.43309256,0.66359556,0.5369952,0.7745104
7.0,-0.92081255,0.3930645,0.54922915,0.42042354,0.2261681,-0.576867,0.64405984,0.60462415,-0.00997344,0.48842955,0.8896118,-0.74000305,0.49088275,-0.6546962,-0.41264763,0.60198855,0.021891639,0.4196132,0.73721397,0.61214757,0.5949835,0.6352102,0.5719977,0.55788344,0.55132854,0.691564,0.64920044,0.39022723,0.5462324,0.5588264,0.4345365,0.6642427,0.53771144,0.7749566
4.0,-0.9179634,0.3912478,0.54434,0.41781247,0.22229174,-0.5744361,0.6422931,0.60280627,-0.0073001105,0.48547262,0.8857746,-0.73901874,0.4876095,-0.6513805,-0.41394883,0.5990242,0.019860998,0.42015526,0.7383199,0.61292255,0.597916,0.6357422,0.5725264,0.5585421,0.5527147,0.6960704,0.6483374,0.39213803,0.5476407,0.5594486,0.4380439,0.6655988,0.5392957,0.7758747
2.0,-0.9184352,0.39145005,0.54494166,0.41805166,0.22256505,-0.5747631,0.6425678,0.6031701,-0.0075670574,0.48584205,0.8862503,-0.73923236,0.48792416,-0.6517084,-0.41395494,0.5995211,0.020045772,0.41996333,0.73815763,0.6127927,0.59757507,0.6356538,0.5723805,0.5583908,0.5524925,0.69556415,0.64832675,0.39188075,0.5473227,0.5592936,0.4376301,0.6653969,0.53904843,0.7757052
7.0,-0.9204294,0.39284277,0.5487174,0.42019287,0.2257773,-0.57653636,0.64379543,0.60440785,-0.009696988,0.48806596,0.8891262,-0.7398448,0.4904886,-0.654301,-0.41272882,0.60172254,0.021698087,0.4197025,0.7373684,0.6122631,0.5953098,0.63535243,0.57212156,0.55797416,0.55155087,0.6919772,0.6491746,0.39047286,0.54640085,0.5589945,0.434943,0.66441536,0.5378633,0.7750606
6.0,-0.9148445,0.38953143,0.5402877,0.41572326,0.21972671,-0.5719063,0.6402337,0.600877,-0.005493311,0.4826839,0.8820302,-0.7378795,0.4849323,-0.64868987,-0.41398886,0.596113,0.01840444,0.42125514,0.73949015,0.6138003,0.6003891,0.636527,0.5736486,0.5594641,0.5542931,0.6991192,0.64825517,0.39402485,0.5493752,0.56062216,0.44107503,0.6668946,0.5408367,0.77667385
7.0,-0.9210985,0.3931064,0.54917395,0.42022467,0.22587326,-0.5770547,0.6442857,0.6047932,-0.009851215,0.48852748,0.8897861,-0.7401929,0.49087697,-0.6546772,-0.41298386,0.6020032,0.02175957,0.41940582,0.7371131,0.6120432,0.5949953,0.63499135,0.5717451,0.5577603,0.55111325,0.6918321,0.648918,0.39011526,0.54604495,0.55850756,0.43450302,0.6641514,0.53770185,0.7749051
2.0,-0.919996,0.39278388,0.5488774,0.420551,0.2262904,-0.57624143,0.64343697,0.60417354,-0.0099349655,0.48793268,0.88886297,-0.7395531,0.49050838,-0.6543507,-0.41216287,0.60177064,0.021933094,0.42002654,0.73752445,0.612427,0.59525657,0.63572574,0.57253855,0.558165,0.5518972,0.6914546,0.64965194,0.39064124,0.54667056,0.55952775,0.43496406,0.66454923,0.53784615,0.7751215
1.0,-0.91930056,0.39193857,0.54618514,0.41858622,0.22349623,-0.5754792,0.6431302,0.6037005,-0.008252857,0.48666894,0.8873252,-0.73960257,0.4888152,-0.6526188,-0.41370827,0.6001896,0.020519182,0.4197768,0.7378115,0.61253726,0.5968045,0.6353738,0.57215405,0.5581897,0.552009,0.6944812,0.648433,0.39132628,0.5469241,0.55897164,0.43668166,0.6649886,0.5386774,0.7754337
5.0,-0.9222921,0.39378244,0.55074465,0.4210163,0.22692549,-0.5780508,0.6450885,0.6055179,-0.010598529,0.4896105,0.89126325,-0.74064356,0.49197376,-0.6557564,-0.41288102,0.60305005,0.022332013,0.41902092,0.7366634,0.61169964,0.59403044,0.6346412,0.57130927,0.5574232,0.5504766,0.6906336,0.64896387,0.38937587,0.54540384,0.55801904,0.43331006,0.6636415,0.5371395,0.7745939
2.0,-0.9179923,0.39132833,0.5447709,0.4181651,0.22271591,-0.5744498,0.64225453,0.60288316,-0.0075675733,0.48560745,0.88589513,-0.73896575,0.4877804,-0.65157205,-0.41366246,0.5993625,0.020093948,0.4202122,0.7383158,0.6129428,0.5976969,0.63591635,0.5726689,0.55855685,0.5527906,0.6954985,0.6485898,0.3920898,0.5475982,0.5596627,0.43783104,0.665563,0.53913325,0.77581644
4.0,-0.9207261,0.39299637,0.54907745,0.42032593,0.22602358,-0.57677776,0.6439963,0.604585,-0.009888722,0.48832798,0.8894731,-0.73998415,0.49075955,-0.65457743,-0.4126934,0.6019122,0.021821097,0.41962335,0.73725134,0.61217135,0.59508145,0.635234,0.57201874,0.5579001,0.55137485,0.6916942,0.6491695,0.3902918,0.54626226,0.5588518,0.43465498,0.6642828,0.53775483,0.7749745
4.0,-0.9198513,0.3925202,0.54787356,0.4197285,0.22525036,-0.57608235,0.6434407,0.6040063,-0.009311385,0.487544,0.88842607,-0.7396425,0.48998302,-0.65379727,-0.41279674,0.60106146,0.021381825,0.41991025,0.73757267,0.61241657,0.5958012,0.6354402,0.5722983,0.5581515,0.55181354,0.692675,0.64910656,0.39082298,0.5467624,0.5591553,0.43553308,0.664661,0.538201,0.77523345
7.0,-0.92087275,0.3930264,0.549153,0.42030406,0.2259647,-0.5768609,0.64408857,0.60470164,-0.009895174,0.4883995,0.88957113,-0.74007297,0.4907835,-0.6546037,-0.4127886,0.6020124,0.021809757,0.41953167,0.73720354,0.6121263,0.59503925,0.6351769,0.5719367,0.5578421,0.55129236,0.6916755,0.6490905,0.3902309,0.5461514,0.5587546,0.43459433,0.6642288,0.5377078,0.77492565
4.0,-0.92047954,0.39270347,0.54806894,0.41959164,0.22499141,-0.5765328,0.643908,0.6043877,-0.0092506055,0.4878741,0.8889446,-0.7399925,0.4901635,-0.6539505,-0.41328728,0.60129374,0.021293715,0.4195272,0.73734874,0.61220646,0.59565157,0.63506925,0.5718475,0.55790496,0.5513927,0.6928686,0.6487008,0.39052853,0.5463647,0.55860806,0.43527633,0.6644401,0.5380763,0.7751068
3.0,-0.920078,0.39238393,0.5471259,0.41896248,0.22415796,-0.57618076,0.6436876,0.6041108,-0.008721281,0.48737246,0.88831633,-0.7399127,0.48958546,-0.65335876,-0.4136452,0.60066956,0.020851582,0.4195634,0.7375016,0.6122967,0.59619737,0.6350261,0.5718384,0.55798423,0.55152845,0.6938267,0.6484098,0.3908249,0.54657215,0.5585542,0.4358974,0.6646401,0.53840196,0.77524924
5.0,-0.924754,0.39540178,0.55512464,0.42350194,0.23043722,-0.58016205,0.6465852,0.6071526,-0.013015272,0.49218988,0.8946549,-0.7414727,0.49488413,-0.65868014,-0.4115978,0.6058258,0.024194553,0.4185517,0.7357418,0.6110411,0.59143174,0.6342698,0.57087654,0.5568432,0.5493284,0.6865406,0.6498254,0.3877142,0.54412556,0.557558,0.43021742,0.6624831,0.53566843,0.77378094
2.0,-0.9188897,0.39171326,0.5455931,0.418258,0.22309467,-0.5751681,0.64287287,0.6034242,-0.007964361,0.48628592,0.8868401,-0.7394477,0.48845643,-0.65224224,-0.413766,0.59975684,0.020295545,0.41990957,0.73796594,0.6126481,0.59715945,0.6354375,0.5722666,0.55830187,0.5521975,0.6949922,0.6483812,0.391571,0.54715663,0.5590805,0.43710005,0.6651613,0.5389038,0.7755571
1.0,-0.9165292,0.39050764,0.54282945,0.41709247,0.22148934,-0.573264,0.64129084,0.60196984,-0.0067208577,0.48429114,0.88412076,-0.73846185,0.4865303,-0.6503234,-0.41367546,0.5978963,0.019386932,0.42074937,0.7388559,0.6133453,0.5988717,0.63623464,0.5731982,0.55899984,0.5535021,0.69695973,0.6485258,0.39297336,0.54844135,0.5601771,0.43925866,0.6661583,0.53990155,0.77618283
6.0,-0.92237246,0.3938058,0.5508697,0.42100647,0.22700945,-0.5780998,0.64512515,0.60559183,-0.01069827,0.48967606,0.8913331,-0.7407111,0.49205726,-0.6558509,-0.41281182,0.6030791,0.022374272,0.41902408,0.73663056,0.6116729,0.5939583,0.6346028,0.5713171,0.55741394,0.5504226,0.6904765,0.6489772,0.38932833,0.5453723,0.55799055,0.4332177,0.6635887,0.53712255,0.7745388
1.0,-0.9151771,0.389737,0.54068726,0.4161166,0.21996933,-0.5721453,0.6404592,0.6010806,-0.005590521,0.48299116,0.88243246,-0.73794377,0.48514122,-0.6489138,-0.41412494,0.5965733,0.018571302,0.4210622,0.7393724,0.61372334,0.60014766,0.6365459,0.57349104,0.55934054,0.5541858,0.6988916,0.64826167,0.39384258,0.54915315,0.56054807,0.44080535,0.6668015,0.54059607,0.7766405
7.0,-0.9198295,0.39256352,0.5481272,0.41995385,0.22553667,-0.5760721,0.64338833,0.6040269,-0.009485349,0.48760796,0.88847834,-0.739589,0.49009156,-0.6539168,-0.41258082,0.6012457,0.021534428,0.41997346,0.7375837,0.6124413,0.5956727,0.6355619,0.57241267,0.5581768,0.5518817,0.6923147,0.64929,0.39080757,0.5467649,0.55931556,0.43541083,0.66465145,0.5381127,0.7752067
7.0,-0.91961116,0.39243495,0.5477925,0.4197775,0.22530103,-0.5758917,0.6432519,0.60388374,-0.009317044,0.4874001,0.88820094,-0.7395112,0.4898736,-0.6536992,-0.41263637,0.6010179,0.02140376,0.42003486,0.7376647,0.6125007,0.5958719,0.6356052,0.5724707,0.55823624,0.55198747,0.69260234,0.6492518,0.39094603,0.54688615,0.5593773,0.43565166,0.66474885,0.538232,0.77527314
1.0,-0.91387373,0.38902545,0.53895324,0.41529328,0.21883997,-0.5710793,0.6396047,0.6002784,-0.004774466,0.48181432,0.8808687,-0.73744655,0.4839779,-0.64773476,-0.41421905,0.5954153,0.017949969,0.42147616,0.73986965,0.61409545,0.60121053,0.63690317,0.5739221,0.55970734,0.5548632,0.70025074,0.6482042,0.39464107,0.5498479,0.56103504,0.44211152,0.6673617,0.54121286,0.77699697
3.0,-0.9159756,0.39015788,0.54191816,0.41680905,0.2206932,-0.5727232,0.6409162,0.6016817,-0.006134346,0.48370743,0.88333905,-0.738217,0.48577297,-0.649575,-0.41403666,0.59762084,0.019023642,0.4207561,0.7390975,0.61352354,0.5994534,0.6365178,0.57329595,0.55908895,0.5538749,0.6978112,0.6483919,0.39338028,0.54861283,0.5604174,0.43999746,0.6664692,0.5400703,0.776377
5.0,-0.9226784,0.394139,0.55187047,0.421737,0.22802925,-0.57842284,0.64527756,0.60579383,-0.011312788,0.49016953,0.8919522,-0.7407217,0.4927081,-0.65651315,-0.41227338,0.60367835,0.02289243,0.41908696,0.7365094,0.6116137,0.59337676,0.63469946,0.57141674,0.55738455,0.5503487,0.68938863,0.64939666,0.38905168,0.54525083,0.55814725,0.43256468,0.66341615,0.53680474,0.77441853
3.0,-0.92131084,0.3931074,0.54915243,0.42005518,0.22563404,-0.5771459,0.6444228,0.6049683,-0.009785378,0.48858345,0.8898595,-0.7403693,0.49082845,-0.65464294,-0.41321248,0.60205305,0.02165994,0.4192502,0.737044,0.6119683,0.5950084,0.63486147,0.5715915,0.55767053,0.5509685,0.69195706,0.64872044,0.39004734,0.5458825,0.5583075,0.4344924,0.66407764,0.53767896,0.77483296
2.0,-0.9195566,0.39218378,0.5468391,0.41899848,0.22413486,-0.5757639,0.6432884,0.6038327,-0.008637646,0.4870242,0.8878062,-0.73963237,0.48929095,-0.6530784,-0.41340572,0.60052884,0.020839438,0.41979703,0.73770636,0.6124744,0.5964153,0.63535124,0.5721579,0.5581504,0.5518922,0.6938436,0.64865154,0.39110318,0.54683125,0.5589796,0.43621844,0.66484326,0.5384917,0.7753577
6.0,-0.920363,0.3925786,0.54770964,0.419304,0.22465223,-0.57641584,0.6438503,0.60430783,-0.009057874,0.48769742,0.8887153,-0.7400023,0.4899475,-0.6537375,-0.41343695,0.6010324,0.021108314,0.41953114,0.7373908,0.6122249,0.5958547,0.63501745,0.57182866,0.55792844,0.55141246,0.6932323,0.6485598,0.39062902,0.54643124,0.5585497,0.4355029,0.6644992,0.5382112,0.77514184
5.0,-0.9223842,0.3940367,0.551795,0.42185554,0.22808775,-0.57817507,0.6450312,0.6056639,-0.011310933,0.48999095,0.8916724,-0.7405471,0.4925502,-0.656375,-0.41209424,0.60371315,0.022933617,0.41921747,0.736631,0.6117238,0.5934591,0.63494784,0.5716322,0.5574762,0.5505898,0.6892759,0.6495912,0.38920882,0.5453736,0.55845636,0.4327152,0.6635335,0.5368044,0.7744671
6.0,-0.9151003,0.38954687,0.54017204,0.41555086,0.21935728,-0.57204497,0.6404278,0.60105294,-0.0053136293,0.4827379,0.8821396,-0.73805386,0.4848451,-0.6486059,-0.41437823,0.59618276,0.018251196,0.42102176,0.739411,0.6137099,0.6004427,0.6363667,0.57340395,0.5593334,0.55412775,0.69944125,0.647967,0.39394912,0.54917294,0.56034774,0.44110566,0.6668399,0.5408046,0.7766333
6.0,-0.9181955,0.3916701,0.5461546,0.41908827,0.22424221,-0.57468534,0.64226097,0.6030838,-0.008544851,0.48616636,0.8864886,-0.7389276,0.4886076,-0.65245676,-0.4126361,0.6000509,0.020845518,0.42048803,0.7382144,0.612932,0.59691894,0.6361704,0.5730541,0.55863255,0.5528172,0.69372773,0.64933795,0.3918162,0.5475819,0.5601024,0.4369888,0.66535246,0.53877187,0.77561706
3.0,-0.9125495,0.38832885,0.53753173,0.41475016,0.2179721,-0.5699395,0.63866216,0.59956473,-0.004137676,0.4806896,0.87929535,-0.7368952,0.4828452,-0.6466152,-0.41410577,0.59459203,0.017497286,0.42191994,0.7403892,0.6145053,0.60214233,0.63747925,0.57450294,0.5600876,0.5556578,0.7011354,0.64835584,0.39544803,0.550485,0.5617589,0.44331777,0.66791296,0.5416758,0.777295
6.0,-0.92059433,0.3926726,0.547914,0.41940993,0.22467533,-0.5765759,0.6440013,0.60447323,-0.009096965,0.48785365,0.8889375,-0.7400928,0.49004155,-0.6538267,-0.41355458,0.60127866,0.021151334,0.41938907,0.737316,0.6121619,0.59573776,0.6349698,0.5717026,0.55783504,0.55130464,0.6931383,0.6484956,0.39051458,0.5462546,0.5584387,0.43535718,0.6644205,0.5380907,0.7750877
1.0,-0.91375357,0.38890237,0.5386478,0.41510412,0.2185044,-0.5709392,0.63952225,0.6002345,-0.004580086,0.48163092,0.88063,-0.7374304,0.4837309,-0.6474905,-0.41437182,0.59530294,0.017792955,0.4214497,0.7399294,0.6141272,0.6014036,0.63693124,0.57391685,0.5597143,0.55493027,0.70055085,0.64809775,0.3947528,0.5498641,0.5610399,0.44234267,0.6674357,0.54128116,0.77702683
5.0,-0.9211899,0.39333934,0.5501978,0.42108652,0.22693476,-0.5771397,0.6442145,0.6049708,-0.010501122,0.48887885,0.89014864,-0.7400859,0.49135786,-0.65520406,-0.41228923,0.60277,0.022333771,0.41954595,0.7370932,0.61207694,0.5944577,0.6353551,0.5720514,0.5577902,0.5512591,0.69051766,0.6495205,0.3899706,0.5459578,0.5589721,0.4339609,0.6640593,0.53732497,0.77478
7.0,-0.9220059,0.3937497,0.5509788,0.42132822,0.22737566,-0.57784057,0.64481527,0.60540634,-0.0108486,0.48954266,0.89109844,-0.7404505,0.49203056,-0.65584475,-0.4123954,0.6031817,0.022559524,0.41926125,0.7367731,0.61181563,0.5939373,0.6349442,0.5716499,0.55755526,0.5507354,0.6900876,0.64936054,0.38948157,0.5455681,0.55844814,0.4332669,0.6637162,0.53708357,0.7745982
4.0,-0.91856956,0.39198488,0.54693085,0.41959447,0.22496635,-0.5750683,0.6425068,0.6032788,-0.008975266,0.48662913,0.8871134,-0.7389965,0.4891745,-0.65301144,-0.4123632,0.6004916,0.021210715,0.42045644,0.7380625,0.61283576,0.59644556,0.6361177,0.57299995,0.55855745,0.5526416,0.6930231,0.6495479,0.39152429,0.54742837,0.56005853,0.43642464,0.66516864,0.53853005,0.7755253
7.0,-0.9203607,0.39285898,0.5489174,0.42038253,0.2260586,-0.57648027,0.6437099,0.60439825,-0.009868192,0.48809743,0.88911647,-0.7397883,0.49056768,-0.6544054,-0.41248503,0.601836,0.021835193,0.4198005,0.73739266,0.61229867,0.59520936,0.6354815,0.57226825,0.55802435,0.5516393,0.6916325,0.6493689,0.39048567,0.5464476,0.5591787,0.43485874,0.6644225,0.53780746,0.77504015
5.0,-0.91824704,0.3917408,0.5463671,0.41925868,0.22446728,-0.57474554,0.6422842,0.60311687,-0.008672332,0.48626763,0.8866136,-0.7389153,0.4887411,-0.65259165,-0.4125195,0.6001842,0.020960823,0.42050543,0.7381929,0.6129255,0.59679645,0.6362049,0.5730826,0.55863,0.55281305,0.6934949,0.6494379,0.39176235,0.5475624,0.56015116,0.4368539,0.6653206,0.5387019,0.77559847
3.0,-0.9230003,0.39420885,0.55197036,0.42165104,0.22784379,-0.578618,0.6454973,0.60602415,-0.01127284,0.49031675,0.89217544,-0.74091476,0.49274647,-0.656544,-0.41254386,0.60384613,0.02283381,0.41887045,0.7364035,0.6115102,0.59331715,0.63453776,0.57119286,0.5572503,0.55014706,0.6894694,0.6491815,0.38891524,0.545013,0.5578857,0.4324593,0.6633016,0.5367228,0.7743358
6.0,-0.91720253,0.39067137,0.5427969,0.41673648,0.2210204,-0.57376677,0.6418341,0.60232425,-0.006533636,0.48459333,0.8846342,-0.73889,0.48666972,-0.6504398,-0.4143345,0.5978986,0.01916422,0.4203285,0.73860407,0.6130967,0.59881437,0.63570344,0.5726371,0.558736,0.552987,0.6974822,0.64795196,0.39267167,0.548068,0.5594519,0.43907705,0.66593975,0.53988093,0.77607876
5.0,-0.923713,0.3948635,0.553857,0.42296883,0.22965872,-0.5793203,0.6458894,0.6064945,-0.012396727,0.49130034,0.8934361,-0.7410225,0.49398643,-0.6577991,-0.41165882,0.60501075,0.023765355,0.4188943,0.7361295,0.6113509,0.5922099,0.6346295,0.5712709,0.55713797,0.5499128,0.6875029,0.64985794,0.3883387,0.54469043,0.558045,0.43119746,0.6629346,0.5361071,0.774079
3.0,-0.91726273,0.39083725,0.5435371,0.41749364,0.22168368,-0.57379013,0.6417714,0.6024729,-0.006891288,0.4848258,0.8848664,-0.73873484,0.4868971,-0.6506873,-0.41398647,0.5986754,0.019574404,0.42033398,0.73861134,0.61314565,0.5984579,0.63609296,0.57282597,0.5587168,0.55316746,0.6965949,0.64837664,0.39259517,0.5479186,0.5598556,0.43874788,0.6659089,0.53951013,0.7760213
6.0,-0.9215395,0.39335912,0.549771,0.42048678,0.22630712,-0.57743376,0.6445841,0.6050523,-0.010165986,0.4889384,0.8903423,-0.74037325,0.49132353,-0.6551191,-0.41289285,0.6023325,0.021982282,0.41929567,0.73693997,0.6119116,0.5946228,0.6348333,0.57160115,0.55764973,0.55086005,0.691352,0.64894736,0.38983274,0.5458358,0.5583166,0.43403637,0.66395015,0.5375182,0.7747809
7.0,-0.9208477,0.39315808,0.54967856,0.42079243,0.22663164,-0.57689446,0.644022,0.6047054,-0.010265958,0.48857766,0.8897551,-0.73995984,0.49108535,-0.65492326,-0.41233242,0.6023224,0.02214101,0.41967994,0.7372071,0.61216384,0.5947489,0.63537496,0.5721432,0.5579004,0.5513971,0.690971,0.64946836,0.39016938,0.54619575,0.5590391,0.43430257,0.66420305,0.5375484,0.77489555
2.0,-0.9144882,0.38930386,0.5396316,0.41535565,0.21923453,-0.57161325,0.64002794,0.6006326,-0.005157739,0.4823118,0.88155675,-0.7377736,0.4845389,-0.6482883,-0.414146,0.5956629,0.018132195,0.421336,0.7396234,0.61388963,0.60076845,0.63654983,0.5736999,0.5595546,0.5544431,0.6997314,0.64812493,0.39426172,0.5495757,0.5606597,0.4415212,0.6670641,0.5410703,0.776793
5.0,-0.9212803,0.3932739,0.549653,0.42056108,0.22632629,-0.57723325,0.64438677,0.60491025,-0.010127177,0.48877776,0.8901079,-0.7402137,0.49118686,-0.6549883,-0.4127742,0.602306,0.021995291,0.41940615,0.7370426,0.6120041,0.5947158,0.6350176,0.5717604,0.557729,0.5510543,0.6913426,0.64908606,0.38996792,0.5459596,0.5585477,0.43418404,0.6640572,0.53754246,0.7748437
1.0,-0.919235,0.3919388,0.5462236,0.41862,0.22362274,-0.57545274,0.6430841,0.603646,-0.008320615,0.48666346,0.8873072,-0.7395639,0.48886377,-0.65266937,-0.41357684,0.6001388,0.020565405,0.4198562,0.7378282,0.6125569,0.5967799,0.63539815,0.57222533,0.558231,0.5520426,0.69437915,0.64851576,0.3913402,0.5469945,0.55903643,0.4366586,0.6649982,0.5386991,0.77544165
5.0,-0.92076033,0.39302337,0.5491292,0.4203931,0.22602478,-0.57681084,0.644017,0.6046116,-0.009877887,0.4883526,0.88952625,-0.7399693,0.49077123,-0.6545746,-0.41273126,0.60201734,0.021840408,0.41958156,0.73724735,0.6121679,0.5950593,0.6352526,0.5719881,0.55787265,0.55137426,0.69168437,0.64916885,0.39027193,0.54621166,0.5588492,0.4346293,0.6642769,0.5377076,0.77497685
5.0,-0.9211003,0.3934129,0.5503413,0.42124787,0.22730783,-0.5771796,0.6441793,0.60483366,-0.0106625,0.48894328,0.89024335,-0.73998594,0.49157143,-0.65540123,-0.4120132,0.6026741,0.022474289,0.41970527,0.7371025,0.6121027,0.59434915,0.6353665,0.5721527,0.5578657,0.55128986,0.69031775,0.6497064,0.38994706,0.5461099,0.559063,0.4338337,0.6640669,0.5373534,0.77482533
4.0,-0.92293775,0.39421034,0.5519619,0.4216986,0.22791037,-0.57859594,0.6454635,0.60596406,-0.011283416,0.4903016,0.89215666,-0.7408612,0.49276125,-0.6565551,-0.4124865,0.6038159,0.022857502,0.41891605,0.7364215,0.6115309,0.5933167,0.6345688,0.57123166,0.5572777,0.55018663,0.68945396,0.6492323,0.38893548,0.5450677,0.5579364,0.4324662,0.66332644,0.5367362,0.77436286
